Origin ZIP,Origin Neighborhood,Destination ZIP,Destination Neighborhood,Mode,Distance (mi),Duration (min)
11230,Midwood,11224,Coney Island,driving,4.3,21
11230,Midwood,11224,Coney Island,bicycling,4.3,27
11230,Midwood,11225,"Prospect Lefferts Gardens, Wingate",driving,4.1,22
11230,Midwood,11225,"Prospect Lefferts Gardens, Wingate",bicycling,4.3,25
11230,Midwood,11226,Flatbush,driving,2.8,15
11230,Midwood,11226,Flatbush,bicycling,2.7,17
11230,Midwood,11228,Dyker Heights,driving,3.7,20
11230,Midwood,11228,Dyker Heights,bicycling,5.2,30
11230,Midwood,11229,"Sheepshead Bay, Madison",driving,2.6,14
11230,Midwood,11229,"Sheepshead Bay, Madison",bicycling,2.6,15
11230,Midwood,11231,"Carroll Gardens, Red Hook",driving,5.5,20
11230,Midwood,11231,"Carroll Gardens, Red Hook",bicycling,5.9,34
11230,Midwood,11232,"Sunset Park, Industry City",driving,5.4,18
11230,Midwood,11232,"Sunset Park, Industry City",bicycling,4.2,26
11230,Midwood,11233,"Bedford-Stuyvesant, Ocean Hill",driving,6.0,34
11230,Midwood,11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,7.2,42
11230,Midwood,11234,"Marine Park, Mill Basin",driving,12.1,26
11230,Midwood,11234,"Marine Park, Mill Basin",bicycling,5.1,28
11230,Midwood,11235,"Brighton Beach, Manhattan Beach",driving,3.6,18
11230,Midwood,11235,"Brighton Beach, Manhattan Beach",bicycling,3.6,21
11230,Midwood,11236,"Canarsie, Bergen Beach",driving,5.0,25
11230,Midwood,11236,"Canarsie, Bergen Beach",bicycling,5.0,30
11230,Midwood,11238,"Prospect Heights, Clinton Hill",driving,5.5,25
11230,Midwood,11238,"Prospect Heights, Clinton Hill",bicycling,5.5,31
11230,Midwood,11239,Starrett City,driving,11.8,26
11230,Midwood,11239,Starrett City,bicycling,8.0,43
11231,"Carroll Gardens, Red Hook",11201,"Brooklyn Heights, DUMBO",driving,6.6,19
11231,"Carroll Gardens, Red Hook",11201,"Brooklyn Heights, DUMBO",bicycling,2.7,16
11231,"Carroll Gardens, Red Hook",11203,"East Flatbush, Erasmus",driving,6.0,27
11231,"Carroll Gardens, Red Hook",11203,"East Flatbush, Erasmus",bicycling,6.0,35
11231,"Carroll Gardens, Red Hook",11204,"Bensonhurst, Mapleton",driving,6.6,20
11231,"Carroll Gardens, Red Hook",11204,"Bensonhurst, Mapleton",bicycling,6.7,39
11231,"Carroll Gardens, Red Hook",11205,"Fort Greene, Clinton Hill",driving,4.6,20
11231,"Carroll Gardens, Red Hook",11205,"Fort Greene, Clinton Hill",bicycling,4.1,24
11231,"Carroll Gardens, Red Hook",11206,"Williamsburg, Bushwick",driving,6.4,25
11231,"Carroll Gardens, Red Hook",11206,"Williamsburg, Bushwick",bicycling,5.6,33
11231,"Carroll Gardens, Red Hook",11207,"East New York, Cypress Hills",driving,20.9,37
11231,"Carroll Gardens, Red Hook",11207,"East New York, Cypress Hills",bicycling,7.5,43
11231,"Carroll Gardens, Red Hook",11208,"Cypress Hills, East New York",driving,21.8,38
11231,"Carroll Gardens, Red Hook",11208,"Cypress Hills, East New York",bicycling,8.1,47
11231,"Carroll Gardens, Red Hook",11209,Bay Ridge,driving,6.3,16
11231,"Carroll Gardens, Red Hook",11209,Bay Ridge,bicycling,6.3,35
11231,"Carroll Gardens, Red Hook",11210,"Flatbush, Midwood",driving,6.4,25
11231,"Carroll Gardens, Red Hook",11210,"Flatbush, Midwood",bicycling,6.8,40
11231,"Carroll Gardens, Red Hook",11211,Williamsburg,driving,4.9,16
11231,"Carroll Gardens, Red Hook",11211,Williamsburg,bicycling,5.3,32
11231,"Carroll Gardens, Red Hook",11212,Brownsville,driving,6.0,34
11231,"Carroll Gardens, Red Hook",11212,Brownsville,bicycling,6.0,37
11231,"Carroll Gardens, Red Hook",11213,Crown Heights,driving,4.7,28
11231,"Carroll Gardens, Red Hook",11213,Crown Heights,bicycling,4.9,29
11231,"Carroll Gardens, Red Hook",11214,"Bensonhurst, Bath Beach",driving,7.3,21
11231,"Carroll Gardens, Red Hook",11214,"Bensonhurst, Bath Beach",bicycling,7.8,45
11231,"Carroll Gardens, Red Hook",11215,"Park Slope, Gowanus",driving,2.3,14
11231,"Carroll Gardens, Red Hook",11215,"Park Slope, Gowanus",bicycling,2.3,15
11231,"Carroll Gardens, Red Hook",11216,"Bedford-Stuyvesant, Crown Heights",driving,4.5,28
11231,"Carroll Gardens, Red Hook",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,4.4,28
11231,"Carroll Gardens, Red Hook",11217,"Park Slope, Boerum Hill",driving,2.4,15
11231,"Carroll Gardens, Red Hook",11217,"Park Slope, Boerum Hill",bicycling,2.4,14
11231,"Carroll Gardens, Red Hook",11218,"Windsor Terrace, Kensington",driving,3.3,9
11231,"Carroll Gardens, Red Hook",11218,"Windsor Terrace, Kensington",bicycling,3.8,23
11231,"Carroll Gardens, Red Hook",11219,Borough Park,driving,6.2,20
11231,"Carroll Gardens, Red Hook",11219,Borough Park,bicycling,5.5,32
11231,"Carroll Gardens, Red Hook",11220,"Sunset Park, Greenwood",driving,4.8,12
11231,"Carroll Gardens, Red Hook",11220,"Sunset Park, Greenwood",bicycling,4.5,26
11231,"Carroll Gardens, Red Hook",11221,"Bedford-Stuyvesant, Bushwick",driving,6.4,33
11231,"Carroll Gardens, Red Hook",11221,"Bedford-Stuyvesant, Bushwick",bicycling,5.5,34
11231,"Carroll Gardens, Red Hook",11222,Greenpoint,driving,6.8,23
11231,"Carroll Gardens, Red Hook",11222,Greenpoint,bicycling,6.8,39
11231,"Carroll Gardens, Red Hook",11223,"Gravesend, Homecrest",driving,7.5,26
11231,"Carroll Gardens, Red Hook",11223,"Gravesend, Homecrest",bicycling,8.2,48
11231,"Carroll Gardens, Red Hook",11224,Coney Island,driving,11.0,21
11231,"Carroll Gardens, Red Hook",11224,Coney Island,bicycling,10.1,60
11231,"Carroll Gardens, Red Hook",11225,"Prospect Lefferts Gardens, Wingate",driving,5.4,23
11231,"Carroll Gardens, Red Hook",11225,"Prospect Lefferts Gardens, Wingate",bicycling,4.0,24
11231,"Carroll Gardens, Red Hook",11226,Flatbush,driving,5.2,21
11231,"Carroll Gardens, Red Hook",11226,Flatbush,bicycling,5.2,31
11231,"Carroll Gardens, Red Hook",11228,Dyker Heights,driving,6.2,14
11231,"Carroll Gardens, Red Hook",11228,Dyker Heights,bicycling,7.1,41
11231,"Carroll Gardens, Red Hook",11229,"Sheepshead Bay, Madison",driving,13.7,27
11231,"Carroll Gardens, Red Hook",11229,"Sheepshead Bay, Madison",bicycling,8.6,50
11231,"Carroll Gardens, Red Hook",11230,Midwood,driving,6.0,19
11231,"Carroll Gardens, Red Hook",11230,Midwood,bicycling,6.6,39
11231,"Carroll Gardens, Red Hook",11232,"Sunset Park, Industry City",driving,2.5,10
11231,"Carroll Gardens, Red Hook",11232,"Sunset Park, Industry City",bicycling,3.5,20
11231,"Carroll Gardens, Red Hook",11233,"Bedford-Stuyvesant, Ocean Hill",driving,5.8,34
11231,"Carroll Gardens, Red Hook",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,5.9,35
11231,"Carroll Gardens, Red Hook",11234,"Marine Park, Mill Basin",driving,20.7,29
11231,"Carroll Gardens, Red Hook",11234,"Marine Park, Mill Basin",bicycling,11.1,63
11231,"Carroll Gardens, Red Hook",11235,"Brighton Beach, Manhattan Beach",driving,13.8,23
11231,"Carroll Gardens, Red Hook",11235,"Brighton Beach, Manhattan Beach",bicycling,9.6,56
11231,"Carroll Gardens, Red Hook",11236,"Canarsie, Bergen Beach",driving,18.8,29
11231,"Carroll Gardens, Red Hook",11236,"Canarsie, Bergen Beach",bicycling,8.5,50
11231,"Carroll Gardens, Red Hook",11238,"Prospect Heights, Clinton Hill",driving,3.4,21
11231,"Carroll Gardens, Red Hook",11238,"Prospect Heights, Clinton Hill",bicycling,3.5,21
11231,"Carroll Gardens, Red Hook",11239,Starrett City,driving,20.4,30
11231,"Carroll Gardens, Red Hook",11239,Starrett City,bicycling,9.2,53
11232,"Sunset Park, Industry City",11201,"Brooklyn Heights, DUMBO",driving,7.7,24
11232,"Sunset Park, Industry City",11201,"Brooklyn Heights, DUMBO",bicycling,4.2,25
11232,"Sunset Park, Industry City",11203,"East Flatbush, Erasmus",driving,5.4,30
11232,"Sunset Park, Industry City",11203,"East Flatbush, Erasmus",bicycling,6.4,38
11232,"Sunset Park, Industry City",11204,"Bensonhurst, Mapleton",driving,4.1,20
11232,"Sunset Park, Industry City",11204,"Bensonhurst, Mapleton",bicycling,3.9,25
11232,"Sunset Park, Industry City",11205,"Fort Greene, Clinton Hill",driving,4.5,28
11232,"Sunset Park, Industry City",11205,"Fort Greene, Clinton Hill",bicycling,4.8,30
11232,"Sunset Park, Industry City",11206,"Williamsburg, Bushwick",driving,8.1,31
11232,"Sunset Park, Industry City",11206,"Williamsburg, Bushwick",bicycling,6.3,39
11232,"Sunset Park, Industry City",11207,"East New York, Cypress Hills",driving,18.6,38
11232,"Sunset Park, Industry City",11207,"East New York, Cypress Hills",bicycling,7.8,46
11232,"Sunset Park, Industry City",11208,"Cypress Hills, East New York",driving,19.5,39
11232,"Sunset Park, Industry City",11208,"Cypress Hills, East New York",bicycling,8.5,50
11232,"Sunset Park, Industry City",11209,Bay Ridge,driving,3.8,15
11232,"Sunset Park, Industry City",11209,Bay Ridge,bicycling,3.0,16
11232,"Sunset Park, Industry City",11210,"Flatbush, Midwood",driving,5.8,27
11232,"Sunset Park, Industry City",11210,"Flatbush, Midwood",bicycling,5.5,34
11232,"Sunset Park, Industry City",11211,Williamsburg,driving,6.6,23
11232,"Sunset Park, Industry City",11211,Williamsburg,bicycling,6.0,37
11232,"Sunset Park, Industry City",11212,Brownsville,driving,6.3,35
11232,"Sunset Park, Industry City",11212,Brownsville,bicycling,6.4,39
11232,"Sunset Park, Industry City",11213,Crown Heights,driving,5.0,28
11232,"Sunset Park, Industry City",11213,Crown Heights,bicycling,5.3,31
11232,"Sunset Park, Industry City",11214,"Bensonhurst, Bath Beach",driving,4.9,20
11232,"Sunset Park, Industry City",11214,"Bensonhurst, Bath Beach",bicycling,5.1,31
11232,"Sunset Park, Industry City",11215,"Park Slope, Gowanus",driving,2.3,14
11232,"Sunset Park, Industry City",11215,"Park Slope, Gowanus",bicycling,2.4,16
11232,"Sunset Park, Industry City",11216,"Bedford-Stuyvesant, Crown Heights",driving,4.8,29
11232,"Sunset Park, Industry City",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,4.8,30
11232,"Sunset Park, Industry City",11217,"Park Slope, Boerum Hill",driving,2.7,16
11232,"Sunset Park, Industry City",11217,"Park Slope, Boerum Hill",bicycling,2.8,17
11232,"Sunset Park, Industry City",11218,"Windsor Terrace, Kensington",driving,2.8,12
11232,"Sunset Park, Industry City",11218,"Windsor Terrace, Kensington",bicycling,2.3,16
11232,"Sunset Park, Industry City",11219,Borough Park,driving,2.4,17
11232,"Sunset Park, Industry City",11219,Borough Park,bicycling,2.8,18
11232,"Sunset Park, Industry City",11220,"Sunset Park, Greenwood",driving,1.8,10
11232,"Sunset Park, Industry City",11220,"Sunset Park, Greenwood",bicycling,1.7,12
11232,"Sunset Park, Industry City",11221,"Bedford-Stuyvesant, Bushwick",driving,5.9,37
11232,"Sunset Park, Industry City",11221,"Bedford-Stuyvesant, Bushwick",bicycling,6.0,37
11232,"Sunset Park, Industry City",11222,Greenpoint,driving,8.5,30
11232,"Sunset Park, Industry City",11222,Greenpoint,bicycling,7.6,46
11232,"Sunset Park, Industry City",11223,"Gravesend, Homecrest",driving,5.7,28
11232,"Sunset Park, Industry City",11223,"Gravesend, Homecrest",bicycling,6.3,38
11232,"Sunset Park, Industry City",11224,Coney Island,driving,8.7,22
11232,"Sunset Park, Industry City",11224,Coney Island,bicycling,8.5,44
11232,"Sunset Park, Industry City",11225,"Prospect Lefferts Gardens, Wingate",driving,4.2,26
11232,"Sunset Park, Industry City",11225,"Prospect Lefferts Gardens, Wingate",bicycling,4.4,27
11232,"Sunset Park, Industry City",11226,Flatbush,driving,4.6,23
11232,"Sunset Park, Industry City",11226,Flatbush,bicycling,3.9,26
11232,"Sunset Park, Industry City",11228,Dyker Heights,driving,3.8,13
11232,"Sunset Park, Industry City",11228,Dyker Heights,bicycling,4.4,27
11232,"Sunset Park, Industry City",11229,"Sheepshead Bay, Madison",driving,11.4,29
11232,"Sunset Park, Industry City",11229,"Sheepshead Bay, Madison",bicycling,7.0,43
11232,"Sunset Park, Industry City",11230,Midwood,driving,5.4,21
11232,"Sunset Park, Industry City",11230,Midwood,bicycling,4.7,30
11232,"Sunset Park, Industry City",11231,"Carroll Gardens, Red Hook",driving,2.7,14
11232,"Sunset Park, Industry City",11231,"Carroll Gardens, Red Hook",bicycling,3.2,19
11232,"Sunset Park, Industry City",11233,"Bedford-Stuyvesant, Ocean Hill",driving,6.1,35
11232,"Sunset Park, Industry City",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,6.3,37
11232,"Sunset Park, Industry City",11234,"Marine Park, Mill Basin",driving,18.3,30
11232,"Sunset Park, Industry City",11234,"Marine Park, Mill Basin",bicycling,9.5,55
11232,"Sunset Park, Industry City",11235,"Brighton Beach, Manhattan Beach",driving,11.5,24
11232,"Sunset Park, Industry City",11235,"Brighton Beach, Manhattan Beach",bicycling,8.1,49
11232,"Sunset Park, Industry City",11236,"Canarsie, Bergen Beach",driving,16.5,30
11232,"Sunset Park, Industry City",11236,"Canarsie, Bergen Beach",bicycling,8.9,53
11232,"Sunset Park, Industry City",11238,"Prospect Heights, Clinton Hill",driving,3.7,22
11232,"Sunset Park, Industry City",11238,"Prospect Heights, Clinton Hill",bicycling,3.9,23
11232,"Sunset Park, Industry City",11239,Starrett City,driving,18.0,31
11232,"Sunset Park, Industry City",11239,Starrett City,bicycling,9.6,56
11233,"Bedford-Stuyvesant, Ocean Hill",11201,"Brooklyn Heights, DUMBO",driving,7.5,36
11233,"Bedford-Stuyvesant, Ocean Hill",11201,"Brooklyn Heights, DUMBO",bicycling,5.0,30
11233,"Bedford-Stuyvesant, Ocean Hill",11203,"East Flatbush, Erasmus",driving,2.8,19
11233,"Bedford-Stuyvesant, Ocean Hill",11203,"East Flatbush, Erasmus",bicycling,2.8,18
11233,"Bedford-Stuyvesant, Ocean Hill",11204,"Bensonhurst, Mapleton",driving,7.4,41
11233,"Bedford-Stuyvesant, Ocean Hill",11204,"Bensonhurst, Mapleton",bicycling,8.1,46
11233,"Bedford-Stuyvesant, Ocean Hill",11205,"Fort Greene, Clinton Hill",driving,2.8,18
11233,"Bedford-Stuyvesant, Ocean Hill",11205,"Fort Greene, Clinton Hill",bicycling,2.9,17
11233,"Bedford-Stuyvesant, Ocean Hill",11206,"Williamsburg, Bushwick",driving,2.4,16
11233,"Bedford-Stuyvesant, Ocean Hill",11206,"Williamsburg, Bushwick",bicycling,2.8,17
11233,"Bedford-Stuyvesant, Ocean Hill",11207,"East New York, Cypress Hills",driving,2.5,14
11233,"Bedford-Stuyvesant, Ocean Hill",11207,"East New York, Cypress Hills",bicycling,2.7,16
11233,"Bedford-Stuyvesant, Ocean Hill",11208,"Cypress Hills, East New York",driving,3.2,17
11233,"Bedford-Stuyvesant, Ocean Hill",11208,"Cypress Hills, East New York",bicycling,3.3,19
11233,"Bedford-Stuyvesant, Ocean Hill",11209,Bay Ridge,driving,11.2,42
11233,"Bedford-Stuyvesant, Ocean Hill",11209,Bay Ridge,bicycling,9.6,54
11233,"Bedford-Stuyvesant, Ocean Hill",11210,"Flatbush, Midwood",driving,4.7,25
11233,"Bedford-Stuyvesant, Ocean Hill",11210,"Flatbush, Midwood",bicycling,5.1,31
11233,"Bedford-Stuyvesant, Ocean Hill",11211,Williamsburg,driving,4.1,24
11233,"Bedford-Stuyvesant, Ocean Hill",11211,Williamsburg,bicycling,4.0,24
11233,"Bedford-Stuyvesant, Ocean Hill",11212,Brownsville,driving,1.4,10
11233,"Bedford-Stuyvesant, Ocean Hill",11212,Brownsville,bicycling,1.4,10
11233,"Bedford-Stuyvesant, Ocean Hill",11213,Crown Heights,driving,1.8,11
11233,"Bedford-Stuyvesant, Ocean Hill",11213,Crown Heights,bicycling,2.1,12
11233,"Bedford-Stuyvesant, Ocean Hill",11214,"Bensonhurst, Bath Beach",driving,14.6,40
11233,"Bedford-Stuyvesant, Ocean Hill",11214,"Bensonhurst, Bath Beach",bicycling,9.2,52
11233,"Bedford-Stuyvesant, Ocean Hill",11215,"Park Slope, Gowanus",driving,5.0,26
11233,"Bedford-Stuyvesant, Ocean Hill",11215,"Park Slope, Gowanus",bicycling,5.1,30
11233,"Bedford-Stuyvesant, Ocean Hill",11216,"Bedford-Stuyvesant, Crown Heights",driving,2.2,13
11233,"Bedford-Stuyvesant, Ocean Hill",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,2.6,16
11233,"Bedford-Stuyvesant, Ocean Hill",11217,"Park Slope, Boerum Hill",driving,3.9,24
11233,"Bedford-Stuyvesant, Ocean Hill",11217,"Park Slope, Boerum Hill",bicycling,4.2,25
11233,"Bedford-Stuyvesant, Ocean Hill",11218,"Windsor Terrace, Kensington",driving,6.0,30
11233,"Bedford-Stuyvesant, Ocean Hill",11218,"Windsor Terrace, Kensington",bicycling,5.6,33
11233,"Bedford-Stuyvesant, Ocean Hill",11219,Borough Park,driving,7.1,41
11233,"Bedford-Stuyvesant, Ocean Hill",11219,Borough Park,bicycling,7.2,42
11233,"Bedford-Stuyvesant, Ocean Hill",11220,"Sunset Park, Greenwood",driving,9.7,39
11233,"Bedford-Stuyvesant, Ocean Hill",11220,"Sunset Park, Greenwood",bicycling,7.5,43
11233,"Bedford-Stuyvesant, Ocean Hill",11221,"Bedford-Stuyvesant, Bushwick",driving,1.1,7
11233,"Bedford-Stuyvesant, Ocean Hill",11221,"Bedford-Stuyvesant, Bushwick",bicycling,1.1,7
11233,"Bedford-Stuyvesant, Ocean Hill",11222,Greenpoint,driving,4.2,28
11233,"Bedford-Stuyvesant, Ocean Hill",11222,Greenpoint,bicycling,4.9,28
11233,"Bedford-Stuyvesant, Ocean Hill",11223,"Gravesend, Homecrest",driving,13.5,40
11233,"Bedford-Stuyvesant, Ocean Hill",11223,"Gravesend, Homecrest",bicycling,9.6,55
11233,"Bedford-Stuyvesant, Ocean Hill",11224,Coney Island,driving,13.6,38
11233,"Bedford-Stuyvesant, Ocean Hill",11224,Coney Island,bicycling,11.5,67
11233,"Bedford-Stuyvesant, Ocean Hill",11225,"Prospect Lefferts Gardens, Wingate",driving,3.4,20
11233,"Bedford-Stuyvesant, Ocean Hill",11225,"Prospect Lefferts Gardens, Wingate",bicycling,3.5,21
11233,"Bedford-Stuyvesant, Ocean Hill",11226,Flatbush,driving,4.2,24
11233,"Bedford-Stuyvesant, Ocean Hill",11226,Flatbush,bicycling,4.9,29
11233,"Bedford-Stuyvesant, Ocean Hill",11228,Dyker Heights,driving,11.2,41
11233,"Bedford-Stuyvesant, Ocean Hill",11228,Dyker Heights,bicycling,9.4,54
11233,"Bedford-Stuyvesant, Ocean Hill",11229,"Sheepshead Bay, Madison",driving,6.5,33
11233,"Bedford-Stuyvesant, Ocean Hill",11229,"Sheepshead Bay, Madison",bicycling,8.3,49
11233,"Bedford-Stuyvesant, Ocean Hill",11230,Midwood,driving,6.3,34
11233,"Bedford-Stuyvesant, Ocean Hill",11230,Midwood,bicycling,8.0,46
11233,"Bedford-Stuyvesant, Ocean Hill",11231,"Carroll Gardens, Red Hook",driving,6.1,35
11233,"Bedford-Stuyvesant, Ocean Hill",11231,"Carroll Gardens, Red Hook",bicycling,6.4,37
11233,"Bedford-Stuyvesant, Ocean Hill",11232,"Sunset Park, Industry City",driving,7.1,36
11233,"Bedford-Stuyvesant, Ocean Hill",11232,"Sunset Park, Industry City",bicycling,6.8,39
11233,"Bedford-Stuyvesant, Ocean Hill",11234,"Marine Park, Mill Basin",driving,7.7,27
11233,"Bedford-Stuyvesant, Ocean Hill",11234,"Marine Park, Mill Basin",bicycling,9.3,49
11233,"Bedford-Stuyvesant, Ocean Hill",11235,"Brighton Beach, Manhattan Beach",driving,10.3,32
11233,"Bedford-Stuyvesant, Ocean Hill",11235,"Brighton Beach, Manhattan Beach",bicycling,9.3,55
11233,"Bedford-Stuyvesant, Ocean Hill",11236,"Canarsie, Bergen Beach",driving,4.6,24
11233,"Bedford-Stuyvesant, Ocean Hill",11236,"Canarsie, Bergen Beach",bicycling,4.7,26
11233,"Bedford-Stuyvesant, Ocean Hill",11238,"Prospect Heights, Clinton Hill",driving,2.9,16
11233,"Bedford-Stuyvesant, Ocean Hill",11238,"Prospect Heights, Clinton Hill",bicycling,3.4,20
11233,"Bedford-Stuyvesant, Ocean Hill",11239,Starrett City,driving,4.2,22
11233,"Bedford-Stuyvesant, Ocean Hill",11239,Starrett City,bicycling,4.4,25
11234,"Marine Park, Mill Basin",11201,"Brooklyn Heights, DUMBO",driving,20.5,35
11234,"Marine Park, Mill Basin",11201,"Brooklyn Heights, DUMBO",bicycling,9.9,59
11234,"Marine Park, Mill Basin",11203,"East Flatbush, Erasmus",driving,4.4,21
11234,"Marine Park, Mill Basin",11203,"East Flatbush, Erasmus",bicycling,4.7,26
11234,"Marine Park, Mill Basin",11204,"Bensonhurst, Mapleton",driving,8.7,21
11234,"Marine Park, Mill Basin",11204,"Bensonhurst, Mapleton",bicycling,5.5,32
11234,"Marine Park, Mill Basin",11205,"Fort Greene, Clinton Hill",driving,7.7,37
11234,"Marine Park, Mill Basin",11205,"Fort Greene, Clinton Hill",bicycling,8.4,51
11234,"Marine Park, Mill Basin",11206,"Williamsburg, Bushwick",driving,10.8,42
11234,"Marine Park, Mill Basin",11206,"Williamsburg, Bushwick",bicycling,9.8,57
11234,"Marine Park, Mill Basin",11207,"East New York, Cypress Hills",driving,6.8,17
11234,"Marine Park, Mill Basin",11207,"East New York, Cypress Hills",bicycling,7.1,38
11234,"Marine Park, Mill Basin",11208,"Cypress Hills, East New York",driving,7.7,18
11234,"Marine Park, Mill Basin",11208,"Cypress Hills, East New York",bicycling,8.3,42
11234,"Marine Park, Mill Basin",11209,Bay Ridge,driving,9.7,18
11234,"Marine Park, Mill Basin",11209,Bay Ridge,bicycling,8.8,53
11234,"Marine Park, Mill Basin",11210,"Flatbush, Midwood",driving,3.2,13
11234,"Marine Park, Mill Basin",11210,"Flatbush, Midwood",bicycling,3.4,20
11234,"Marine Park, Mill Basin",11211,Williamsburg,driving,19.4,34
11234,"Marine Park, Mill Basin",11211,Williamsburg,bicycling,9.5,59
11234,"Marine Park, Mill Basin",11212,Brownsville,driving,5.4,24
11234,"Marine Park, Mill Basin",11212,Brownsville,bicycling,6.0,33
11234,"Marine Park, Mill Basin",11213,Crown Heights,driving,6.6,32
11234,"Marine Park, Mill Basin",11213,Crown Heights,bicycling,7.2,41
11234,"Marine Park, Mill Basin",11214,"Bensonhurst, Bath Beach",driving,7.4,15
11234,"Marine Park, Mill Basin",11214,"Bensonhurst, Bath Beach",bicycling,5.7,33
11234,"Marine Park, Mill Basin",11215,"Park Slope, Gowanus",driving,16.4,28
11234,"Marine Park, Mill Basin",11215,"Park Slope, Gowanus",bicycling,8.2,48
11234,"Marine Park, Mill Basin",11216,"Bedford-Stuyvesant, Crown Heights",driving,7.2,36
11234,"Marine Park, Mill Basin",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,7.6,48
11234,"Marine Park, Mill Basin",11217,"Park Slope, Boerum Hill",driving,15.6,33
11234,"Marine Park, Mill Basin",11217,"Park Slope, Boerum Hill",bicycling,8.4,50
11234,"Marine Park, Mill Basin",11218,"Windsor Terrace, Kensington",driving,15.6,23
11234,"Marine Park, Mill Basin",11218,"Windsor Terrace, Kensington",bicycling,6.8,40
11234,"Marine Park, Mill Basin",11219,Borough Park,driving,10.1,25
11234,"Marine Park, Mill Basin",11219,Borough Park,bicycling,6.3,38
11234,"Marine Park, Mill Basin",11220,"Sunset Park, Greenwood",driving,12.4,20
11234,"Marine Park, Mill Basin",11220,"Sunset Park, Greenwood",bicycling,7.6,46
11234,"Marine Park, Mill Basin",11221,"Bedford-Stuyvesant, Bushwick",driving,9.5,34
11234,"Marine Park, Mill Basin",11221,"Bedford-Stuyvesant, Bushwick",bicycling,8.0,47
11234,"Marine Park, Mill Basin",11222,Greenpoint,driving,21.3,41
11234,"Marine Park, Mill Basin",11222,Greenpoint,bicycling,11.5,66
11234,"Marine Park, Mill Basin",11223,"Gravesend, Homecrest",driving,6.3,15
11234,"Marine Park, Mill Basin",11223,"Gravesend, Homecrest",bicycling,4.5,25
11234,"Marine Park, Mill Basin",11224,Coney Island,driving,6.4,13
11234,"Marine Park, Mill Basin",11224,Coney Island,bicycling,5.9,35
11234,"Marine Park, Mill Basin",11225,"Prospect Lefferts Gardens, Wingate",driving,5.8,27
11234,"Marine Park, Mill Basin",11225,"Prospect Lefferts Gardens, Wingate",bicycling,6.3,38
11234,"Marine Park, Mill Basin",11226,Flatbush,driving,4.5,20
11234,"Marine Park, Mill Basin",11226,Flatbush,bicycling,5.5,30
11234,"Marine Park, Mill Basin",11228,Dyker Heights,driving,8.7,15
11234,"Marine Park, Mill Basin",11228,Dyker Heights,bicycling,8.9,50
11234,"Marine Park, Mill Basin",11229,"Sheepshead Bay, Madison",driving,2.7,11
11234,"Marine Park, Mill Basin",11229,"Sheepshead Bay, Madison",bicycling,2.7,14
11234,"Marine Park, Mill Basin",11230,Midwood,driving,7.0,19
11234,"Marine Park, Mill Basin",11230,Midwood,bicycling,4.2,24
11234,"Marine Park, Mill Basin",11231,"Carroll Gardens, Red Hook",driving,15.8,25
11234,"Marine Park, Mill Basin",11231,"Carroll Gardens, Red Hook",bicycling,9.9,57
11234,"Marine Park, Mill Basin",11232,"Sunset Park, Industry City",driving,13.5,22
11234,"Marine Park, Mill Basin",11232,"Sunset Park, Industry City",bicycling,8.4,50
11234,"Marine Park, Mill Basin",11233,"Bedford-Stuyvesant, Ocean Hill",driving,9.0,29
11234,"Marine Park, Mill Basin",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,7.3,41
11234,"Marine Park, Mill Basin",11235,"Brighton Beach, Manhattan Beach",driving,3.1,6
11234,"Marine Park, Mill Basin",11235,"Brighton Beach, Manhattan Beach",bicycling,3.4,20
11234,"Marine Park, Mill Basin",11236,"Canarsie, Bergen Beach",driving,4.7,9
11234,"Marine Park, Mill Basin",11236,"Canarsie, Bergen Beach",bicycling,4.9,26
11234,"Marine Park, Mill Basin",11238,"Prospect Heights, Clinton Hill",driving,7.2,35
11234,"Marine Park, Mill Basin",11238,"Prospect Heights, Clinton Hill",bicycling,7.8,47
11234,"Marine Park, Mill Basin",11239,Starrett City,driving,6.3,10
11234,"Marine Park, Mill Basin",11239,Starrett City,bicycling,6.5,33
11235,"Brighton Beach, Manhattan Beach",11201,"Brooklyn Heights, DUMBO",driving,18.7,35
11235,"Brighton Beach, Manhattan Beach",11201,"Brooklyn Heights, DUMBO",bicycling,9.3,56
11235,"Brighton Beach, Manhattan Beach",11203,"East Flatbush, Erasmus",driving,5.1,26
11235,"Brighton Beach, Manhattan Beach",11203,"East Flatbush, Erasmus",bicycling,5.8,35
11235,"Brighton Beach, Manhattan Beach",11204,"Bensonhurst, Mapleton",driving,6.9,21
11235,"Brighton Beach, Manhattan Beach",11204,"Bensonhurst, Mapleton",bicycling,4.5,28
11235,"Brighton Beach, Manhattan Beach",11205,"Fort Greene, Clinton Hill",driving,7.8,39
11235,"Brighton Beach, Manhattan Beach",11205,"Fort Greene, Clinton Hill",bicycling,7.8,48
11235,"Brighton Beach, Manhattan Beach",11206,"Williamsburg, Bushwick",driving,19.1,43
